LDA_Component_1;LDA_Component_2;type;id_code
26.892.762.616.865.700;-0.631507135330035;Normal;43ddd0ab0cc4_preprocessed.png
26.892.762.616.864.700;-0.6315071353302075;Normal;43e9c66eb0f3_preprocessed.png
26.892.762.616.862.600;-0.631507135330033;Normal;43f22d1be8dd_preprocessed.png
2.689.276.261.686.480;-0.6315071353300662;Normal;43fb6eda9b97_preprocessed.png
2.689.276.261.686.230;-0.631507135330174;Normal;4403538fb50f_preprocessed.png
2.689.276.261.686.250;-0.6315071353299482;Normal;4409965eb2a4_preprocessed.png
26.892.762.616.865.100;-0.6315071353300565;Normal;441117562359_preprocessed.png
26.892.762.616.869.700;-0.6315071353300025;Normal;441848e0f308_preprocessed.png
2.689.276.261.686.530;-0.6315071353299873;Normal;441affbe99aa_preprocessed.png
2.689.276.261.686.370;-0.6315071353300445;Normal;44271f3cb18f_preprocessed.png
26.892.762.616.863.100;-0.6315071353301409;Normal;445a8a6da55c_preprocessed.png
2.689.276.261.686.320;-0.6315071353301269;Normal;4462fba1d2a1_preprocessed.png
26.892.762.616.862.700;-0.6315071353301172;Normal;4464bb62bf20_preprocessed.png
26.892.762.616.864.300;-0.6315071353300641;Normal;4478b870e549_preprocessed.png
26.892.762.616.864.100;-0.6315071353299413;Normal;44855f666225_preprocessed.png
26.892.762.616.862.300;-0.6315071353300006;Normal;44878f34e31f_preprocessed.png
26.892.762.616.868.700;-0.6315071353301165;Normal;4489d421e5aa_preprocessed.png
2.689.276.261.686.610;-0.6315071353301369;Normal;44976c3b11a6_preprocessed.png
2.689.276.261.686.310;-0.6315071353301296;Normal;44a4d04162cc_preprocessed.png
2.689.276.261.685.850;-0.6315071353301559;Normal;44a86263117b_preprocessed.png
2.689.276.261.686.070;-0.6315071353300996;Normal;44c869174e3a_preprocessed.png
2.689.276.261.686.320;-0.6315071353300727;Normal;44e0d56e9d42_preprocessed.png
26.892.762.616.862.700;-0.631507135330017;Normal;44e951e45dca_preprocessed.png
26.892.762.616.862.400;-0.6315071353301118;Normal;44ecf3f4efa5_preprocessed.png
26.892.762.616.863.900;-0.6315071353301804;Normal;44f4ae58990e_preprocessed.png
26.892.762.616.862.300;-0.6315071353300146;Normal;44f7f3ef9d50_preprocessed.png
26.892.762.616.864.400;-0.6315071353300441;Normal;4528fbbd43a3_preprocessed.png
2.689.276.261.686.200;-0.631507135330061;Normal;45369821d6a3_preprocessed.png
2.689.276.261.686.800;-0.6315071353301356;Normal;453a1e2754b2_preprocessed.png
26.892.762.616.863.600;-0.6315071353300719;Normal;453d553b0a94_preprocessed.png
2.689.276.261.686.640;-0.6315071353300801;Normal;454792eb6e05_preprocessed.png
2.689.276.261.686.990;-0.6315071353302604;Normal;454a944eb557_preprocessed.png
26.892.762.616.863.000;-0.6315071353300143;Normal;4554062fa836_preprocessed.png
268.927.626.168.652;-0.631507135330238;Normal;45693d027798_preprocessed.png
2.689.276.261.686.390;-0.631507135329892;Normal;457c7c927e27_preprocessed.png
26.892.762.616.861.300;-0.6315071353301847;Normal;45ae04cfde5d_preprocessed.png
-0.4546218520231806;8.364.876.664.844.270;Normal;45c39ab9e797_preprocessed.png
2.689.276.261.686.650;-0.6315071353301303;Normal;45e4b7eada54_preprocessed.png
1.617.986.590.179.560;-18.015.266.640.855.400;Normal;460893cd86e3_preprocessed.png
26.892.762.616.866.100;-0.6315071353301714;Normal;461fa5292fda_preprocessed.png
26.892.762.616.862.600;-0.6315071353300188;Normal;462937ece243_preprocessed.png
26.892.762.616.864.700;-0.6315071353299309;Normal;465c618f7b23_preprocessed.png
2.689.276.261.686.420;-0.6315071353301984;Normal;4661006f3ba6_preprocessed.png
26.892.762.616.866.500;-0.6315071353299242;Normal;467b7d9d811c_preprocessed.png
26.892.762.616.866.800;-0.6315071353300612;Normal;4689b739d240_preprocessed.png
2.689.276.261.686.540;-0.6315071353300687;Normal;46923eea9a4e_preprocessed.png
26.892.762.616.865.800;-0.63150713532995;Normal;46acc506fa61_preprocessed.png
26.892.762.616.863.500;-0.6315071353299424;Normal;46c1548d730e_preprocessed.png
-35.921.332.268.780.800;-18.602.691.914.486.600;Normal;46cdc8b685bd_preprocessed.png
26.892.762.616.863.500;-0.631507135330017;Normal;46d3316c4857_preprocessed.png
2.689.276.261.686.500;-0.6315071353301159;Normal;46f56c38051f_preprocessed.png
26.892.762.616.863.300;-0.6315071353298847;Normal;4704dbb59536_preprocessed.png
26.892.762.616.865.100;-0.6315071353298589;Normal;4731e708ede3_preprocessed.png
26.892.762.616.864.200;-0.631507135330102;Normal;475300735b7f_preprocessed.png
2.689.276.261.686.720;-0.6315071353300024;Normal;47536db39f00_preprocessed.png
26.892.762.616.857.300;-0.6315071353299107;Normal;475c7ded0f7a_preprocessed.png
2.689.276.261.686.100;-0.6315071353300215;Normal;478fc46eaa49_preprocessed.png
26.892.762.616.871.600;-0.6315071353301821;Normal;47b756014447_preprocessed.png
2.689.276.261.686.400;-0.6315071353300166;Normal;47d1603a555b_preprocessed.png
2.689.276.261.686.550;-0.6315071353300693;Normal;47e51065b819_preprocessed.png
2.689.276.261.687.100;-0.6315071353302848;Normal;4818672273af_preprocessed.png
26.892.762.616.867.100;-0.6315071353299802;Normal;482088e6be44_preprocessed.png
26.892.762.616.858.800;-0.6315071353299979;Normal;4826d10030b3_preprocessed.png
2.689.276.261.686.450;-0.6315071353301396;Normal;484dbeb9bf2a_preprocessed.png
-3.592.133.226.878.130;-18.602.691.914.487.800;Normal;48543037d0b3_preprocessed.png
2.689.276.261.686.480;-0.6315071353300328;Normal;4860f7813654_preprocessed.png
2.689.276.261.686.300;-0.6315071353299044;Normal;486e852a3b4d_preprocessed.png
26.892.762.616.864.100;-0.6315071353300135;Normal;48a45619d1a3_preprocessed.png
26.892.762.616.864.400;-0.631507135330124;Normal;48afe8c47454_preprocessed.png
26.892.762.616.865.000;-0.6315071353299745;Normal;48c49f662f7d_preprocessed.png
26.892.762.616.862.200;-0.6315071353300801;Normal;48c72dec46e5_preprocessed.png
26.892.762.616.863.600;-0.6315071353301716;Normal;48fda42bd5d4_preprocessed.png
26.892.762.616.863.400;-0.6315071353301404;Normal;4926dea289f8_preprocessed.png
26.892.762.616.860.900;-0.6315071353301611;Normal;4927945ecfed_preprocessed.png
2.689.276.261.686.510;-0.6315071353301134;Normal;49386d603494_preprocessed.png
2.689.276.261.686.660;-0.6315071353300286;Normal;493d99f030e2_preprocessed.png
26.892.762.616.867.800;-0.6315071353302171;Normal;49419f8d5cb4_preprocessed.png
2.689.276.261.685.970;-0.6315071353299497;Normal;494fc9c745a3_preprocessed.png
26.892.762.616.863.600;-0.6315071353301771;Normal;495106ae3b68_preprocessed.png
2.689.276.261.686.850;-0.631507135330145;Normal;495255c7492f_preprocessed.png
2.689.276.261.686.310;-0.6315071353301879;Normal;4958bfcc9f38_preprocessed.png
2.689.276.261.686.430;-0.6315071353300342;Normal;496155f71d0a_preprocessed.png
26.892.762.616.869.600;-0.6315071353303043;Normal;4982378d72f9_preprocessed.png
26.892.762.616.860.800;-0.631507135330028;Normal;498f143c0374_preprocessed.png
26.892.762.616.863.000;-0.6315071353301509;Normal;499c8df39222_preprocessed.png
2.689.276.261.686.490;-0.6315071353300885;Normal;49a4765f8822_preprocessed.png
26.892.762.616.863.300;-0.6315071353299408;Normal;49c5e7f6b8d2_preprocessed.png
2.689.276.261.686.390;-0.6315071353300241;Normal;49d69c4c6290_preprocessed.png
26.892.762.616.859.300;-0.6315071353300904;Normal;49e4b95ee2dc_preprocessed.png
2.689.276.261.686.390;-0.6315071353300095;Normal;49eb73968c44_preprocessed.png
26.892.762.616.865.200;-0.6315071353300304;Normal;4a05f81b3aba_preprocessed.png
26.892.762.616.861.900;-0.6315071353302307;Normal;4a0890b08532_preprocessed.png
2.689.276.261.686.370;-0.6315071353300579;Normal;4a0bba3b7d83_preprocessed.png
2.689.276.261.686.390;-0.6315071353299646;Normal;4a1afe4044f4_preprocessed.png
26.892.762.616.869.000;-0.6315071353301454;Normal;4a213b405ee4_preprocessed.png
2.689.276.261.686.530;-0.631507135330199;Normal;4a3da369b227_preprocessed.png
268.927.626.168.669;-0.631507135330003;Normal;4a44cc840ebe_preprocessed.png
26.892.762.616.862.900;-0.6315071353300374;Normal;4a4cb731f91a_preprocessed.png
268.927.626.168.654;-0.6315071353299659;Normal;4a558a1cd243_preprocessed.png
26.892.762.616.863.900;-0.6315071353302358;Normal;4a589edaea60_preprocessed.png
268.927.626.168.648;-0.6315071353299413;Normal;4a5a6efc0bef_preprocessed.png
26.892.762.616.867.800;-0.6315071353299628;Normal;4a693dd3921a_preprocessed.png
2.689.276.261.686.790;-0.6315071353299645;Normal;4a7dc013e802_preprocessed.png
26.892.762.616.860.500;-0.6315071353300605;Normal;4a96c28f3f07_preprocessed.png
26.892.762.616.864.700;-0.6315071353302244;Normal;4aa07d720638_preprocessed.png
268.927.626.168.659;-0.6315071353302044;Normal;4aa3d771c5e4_preprocessed.png
2.689.276.261.686.280;-0.6315071353300503;Normal;4ab8c0cece7f_preprocessed.png
2.689.276.261.686.060;-0.6315071353301119;Normal;4abca30b676b_preprocessed.png
2.689.276.261.686.300;-0.6315071353299357;Normal;4ad6109706e8_preprocessed.png
26.892.762.616.868.000;-0.6315071353299984;Normal;4ad8d3ec8789_preprocessed.png
2.689.276.261.686.780;-0.6315071353303319;Normal;4b1001050f1d_preprocessed.png
2.689.276.261.686.510;-0.6315071353301838;Normal;4b237b958555_preprocessed.png
2.689.276.261.687.020;-0.6315071353299695;Normal;4b422b48d0d4_preprocessed.png
26.892.762.616.864.500;-0.6315071353301132;Normal;4b5ffea77373_preprocessed.png
2.689.276.261.686.430;-0.6315071353301793;Normal;4b618537d52f_preprocessed.png
26.892.762.616.866.100;-0.6315071353299504;Normal;4b6895d0cf8d_preprocessed.png
2.689.276.261.686.190;-0.6315071353299455;Normal;4b6cb0bcfd44_preprocessed.png
2.689.276.261.686.380;-0.6315071353300807;Normal;4bcee3cbe232_preprocessed.png
26.892.762.616.861.200;-0.6315071353299886;Normal;4bd5d0b30198_preprocessed.png
2.689.276.261.686.320;-0.6315071353301452;Normal;4bd941611343_preprocessed.png
26.892.762.616.863.800;-0.6315071353299726;Normal;4beeca5cc859_preprocessed.png
26.892.762.616.868.000;-0.6315071353301382;Normal;4c129470cec4_preprocessed.png
26.892.762.616.864.000;-0.6315071353299643;Normal;4c17e85686f0_preprocessed.png
26.892.762.616.862.300;-0.6315071353298713;Normal;4c389d033cb0_preprocessed.png
2.689.276.261.686.420;-0.6315071353300983;Normal;4c3c1ed09771_preprocessed.png
26.892.762.616.863.800;-0.6315071353299859;Normal;4c52922f3bfd_preprocessed.png
2.689.276.261.686.380;-0.6315071353299504;Normal;4c53cc97ea13_preprocessed.png
26.892.762.616.865.800;-0.6315071353300042;Normal;4c570172778b_preprocessed.png
26.892.762.616.861.300;-0.631507135330025;Normal;4c5ab774a381_preprocessed.png
26.892.762.616.858.100;-0.6315071353304207;Normal;4c60b10a3a6a_preprocessed.png
26.892.762.616.860.300;-0.631507135329954;Normal;4c60f6fcea75_preprocessed.png
26.892.762.616.866.000;-0.6315071353299007;Normal;4c635a01593d_preprocessed.png
2.689.276.261.686.910;-0.6315071353299935;Normal;4c6c5a1bf5ab_preprocessed.png
26.892.762.616.862.600;-0.6315071353300561;Normal;4c78d9d18da9_preprocessed.png
26.892.762.616.868.200;-0.6315071353302516;Normal;4c9f0fdaaef7_preprocessed.png
-3.592.133.226.878.000;-1.860.269.191.448.660;Normal;4cae247d9909_preprocessed.png
268.927.626.168.701;-0.6315071353300366;Normal;4ccee4db09b6_preprocessed.png
2.689.276.261.686.800;-0.6315071353304482;Normal;4ccfa0b4e96c_preprocessed.png
26.892.762.616.867.300;-0.6315071353297969;Normal;4cddfc22b0ad_preprocessed.png
26.892.762.616.864.400;-0.6315071353299673;Normal;4cde86044ad1_preprocessed.png
-35.921.332.268.780.300;-18.602.691.914.487.300;Normal;4ce74e5eb51d_preprocessed.png
2.689.276.261.686.590;-0.6315071353299917;Normal;4cf4d528c08e_preprocessed.png
2.689.276.261.686.450;-0.6315071353302794;Normal;4cfd22ae43d4_preprocessed.png
26.892.762.616.863.000;-0.6315071353300472;Normal;4d009cebabc9_preprocessed.png
2.689.276.261.686.780;-0.631507135330094;Normal;4d167ca69ea8_preprocessed.png
26.892.762.616.860.800;-0.6315071353301466;Normal;4d17559ac1e2_preprocessed.png
26.892.762.616.862.200;-0.6315071353300161;Normal;4d1cf360b2d7_preprocessed.png
26.892.762.616.865.800;-0.6315071353299905;Normal;4d1e7def7624_preprocessed.png
26.892.762.616.863.500;-0.6315071353300032;Normal;4d21ce39c905_preprocessed.png
2.689.276.261.686.070;-0.63150713533013;Normal;4d3de40ced3a_preprocessed.png
26.892.762.616.861.600;-0.6315071353300505;Normal;4d47300e3ddb_preprocessed.png
2.689.276.261.686.400;-0.6315071353299645;Normal;4d7d6928534a_preprocessed.png
2.689.276.261.688.760;-0.631507135328691;Normal;4d9fc85a8259_preprocessed.png
26.892.762.616.863.800;-0.6315071353299392;Normal;4da2961e62fe_preprocessed.png
26.892.762.616.864.200;-0.6315071353298807;Normal;4da6e2089d57_preprocessed.png
2.689.276.261.686.600;-0.6315071353299259;Normal;4dbce359d0e1_preprocessed.png
-0.45462185202340716;8.364.876.664.844.160;Normal;4dc2211a1c31_preprocessed.png
2.689.276.261.686.000;-0.6315071353298092;Normal;4dd14c380696_preprocessed.png
26.892.762.616.864.400;-0.6315071353300654;Normal;4dd4a4bf2421_preprocessed.png
26.892.762.616.866.400;-0.6315071353300681;Normal;4dd5d5ccddcf_preprocessed.png
26.892.762.616.861.500;-0.6315071353302106;Normal;4dd71fc7f22b_preprocessed.png
26.892.762.616.860.400;-0.6315071353300848;Normal;4dd7b322f342_preprocessed.png
2.689.276.261.686.660;-0.6315071353301631;Normal;4dd9d29eae5d_preprocessed.png
2.689.276.261.686.420;-0.6315071353300417;Normal;4df6a81b476e_preprocessed.png
39.217.823.903.346.900;-0.58441132067334;Normal;4e0656629d02_preprocessed.png
26.892.762.616.867.600;-0.6315071353301764;Normal;4e1e252317b5_preprocessed.png
2.689.276.261.686.640;-0.6315071353300565;Normal;4e231670b48c_preprocessed.png
26.892.762.616.865.300;-0.6315071353299169;Normal;4e43d05cc2ef_preprocessed.png
26.892.762.616.862.600;-0.6315071353300994;Normal;4e4a6224a04e_preprocessed.png
2.689.276.261.686.580;-0.6315071353299481;Normal;4e54ccfd49b2_preprocessed.png
26.892.762.616.866.000;-0.6315071353300574;Normal;4e6071b73120_preprocessed.png
2.689.276.261.686.240;-0.6315071353300545;Normal;4e7694eebb91_preprocessed.png
26.892.762.616.866.100;-0.6315071353300662;Normal;4e82c3c8d31f_preprocessed.png
2.689.276.261.686.340;-0.6315071353300709;Normal;4e8585a96739_preprocessed.png
26.892.762.616.870.800;-0.6315071353300965;Normal;4e85aa647534_preprocessed.png
2.689.276.261.686.440;-0.6315071353300179;Normal;4eabad7948cf_preprocessed.png
2.689.276.261.686.690;-0.631507135330047;Normal;4eaf2f81819d_preprocessed.png
26.892.762.616.867.000;-0.6315071353302972;Normal;4ec7796df40e_preprocessed.png
26.892.762.616.863.600;-0.6315071353299806;Normal;4ecd1fdd1435_preprocessed.png
2.689.276.261.686.270;-0.6315071353301509;Normal;4ed31cc07366_preprocessed.png
26.892.762.616.864.000;-0.6315071353301769;Normal;4ee1ad981a6d_preprocessed.png
2.689.276.261.686.510;-0.6315071353301211;Normal;4ef0b485a7da_preprocessed.png
26.892.762.616.861.100;-0.6315071353300126;Normal;4ef16a53d899_preprocessed.png
26.892.762.616.866.900;-0.6315071353301718;Normal;4ef7144e24ff_preprocessed.png
26.892.762.616.865.700;-0.631507135329825;Normal;4f0866b90c27_preprocessed.png
2.689.276.261.686.430;-0.6315071353300918;Normal;4f20f9a9a65b_preprocessed.png
26.892.762.616.868.300;-0.6315071353300069;Normal;4f46d7ee61ed_preprocessed.png
26.892.762.616.862.000;-0.6315071353301156;Normal;4f5dd7660b17_preprocessed.png
2.689.276.261.686.390;-0.6315071353301895;Normal;4f60129e9a5b_preprocessed.png
26.892.762.616.867.700;-0.6315071353301068;Normal;4f6abc40c72d_preprocessed.png
26.892.762.616.861.700;-0.6315071353301227;Normal;4f7755e74a9e_preprocessed.png
26.892.762.616.862.400;-0.6315071353300237;Normal;4fa26d065ad3_preprocessed.png
26.892.762.616.865.400;-0.6315071353301436;Normal;4faf4063db8c_preprocessed.png
2.689.276.261.686.860;-0.6315071353301089;Normal;4fd5ec0dca09_preprocessed.png
-14.983.300.640.231.100;-14.506.818.394.091.400;Normal;4fecf87184e6_preprocessed.png
26.892.762.616.868.400;-0.6315071353300763;Normal;4fef9ed8a4c5_preprocessed.png
2.689.276.261.686.450;-0.6315071353300605;Normal;4ffa38550c95_preprocessed.png
2.689.276.261.686.800;-0.6315071353300534;Normal;500aad15b7c8_preprocessed.png
26.892.762.616.866.000;-0.6315071353302433;Normal;501c319f7a9f_preprocessed.png
26.892.762.616.861.800;-0.63150713533017;Normal;504a69096fcb_preprocessed.png
26.892.762.616.864.600;-0.6315071353301517;Normal;5056fa7d505f_preprocessed.png
2.689.276.261.686.290;-0.6315071353300685;Normal;5069feccd866_preprocessed.png
26.892.762.616.865.200;-0.6315071353300248;Normal;5077cdb88aed_preprocessed.png
2.689.276.261.686.890;-0.6315071353299921;Normal;5078caaf1f57_preprocessed.png
268.927.626.168.627;-0.6315071353300585;Normal;50840c36f0b4_preprocessed.png
26.892.762.616.861.200;-0.631507135329858;Normal;5090917a2676_preprocessed.png
2.689.276.261.686.660;-0.6315071353299264;Normal;50915e2329a1_preprocessed.png
26.892.762.616.870.000;-0.6315071353300941;Normal;50916d67bb51_preprocessed.png
2.689.276.261.686.500;-0.631507135329905;Normal;50a2aef380c8_preprocessed.png
26.892.762.616.860.400;-0.6315071353301045;Normal;50d8249f7bc9_preprocessed.png
26.892.762.616.864.800;-0.6315071353301345;Normal;50d8a8fb7737_preprocessed.png
2.689.276.261.686.700;-0.6315071353301478;Normal;50ddd7d976df_preprocessed.png
26.892.762.616.867.000;-0.6315071353301627;Normal;50f5201fd18a_preprocessed.png
26.892.762.616.862.100;-0.631507135329995;Normal;51030843fde2_preprocessed.png
26.892.762.616.863.200;-0.6315071353301176;Normal;510aa0a898fa_preprocessed.png
26.892.762.616.867.600;-0.6315071353301446;Normal;51131b48f9d4_preprocessed.png
26.892.762.616.862.300;-0.6315071353300405;Normal;511fd66b2df8_preprocessed.png
2.689.276.261.685.970;-0.6315071353300865;Normal;51269b77d312_preprocessed.png
-0.4546218520232359;8.364.876.664.844.160;Normal;513b0a4651fa_preprocessed.png
2.689.276.261.686.540;-0.6315071353299375;Normal;51405d042000_preprocessed.png
26.892.762.616.863.600;-0.6315071353299463;Normal;5152bf091152_preprocessed.png
2.689.276.261.686.440;-0.6315071353298267;Normal;5173d54fc214_preprocessed.png
2.689.276.261.686.180;-0.631507135329987;Normal;5188a8afa879_preprocessed.png
26.892.762.616.867.100;-0.6315071353301485;Normal;518e880613de_preprocessed.png
26.892.762.616.865.000;-0.6315071353299149;Normal;519c6e8f78dc_preprocessed.png
26.892.762.616.868.800;-0.6315071353301747;Normal;51a078d6d43a_preprocessed.png
2.689.276.261.686.770;-0.6315071353300641;Normal;51a1d162e223_preprocessed.png
2.689.276.261.686.690;-0.631507135330081;Normal;51aa3361294c_preprocessed.png
26.892.762.616.863.300;-0.6315071353299404;Normal;51af8a689511_preprocessed.png
26.892.762.616.863.800;-0.631507135329973;Normal;51af8c112682_preprocessed.png
26.892.762.616.866.100;-0.6315071353302216;Normal;51cd8d2057fa_preprocessed.png
2.689.276.261.686.460;-0.6315071353301398;Normal;51cfeccaf40d_preprocessed.png
2.689.276.261.686.960;-0.6315071353299461;Normal;51d0034d177d_preprocessed.png
2.689.276.261.686.360;-0.6315071353300925;Normal;51d574513bcb_preprocessed.png
26.892.762.616.864.200;-0.6315071353299975;Normal;51d780864365_preprocessed.png
26.892.762.616.863.600;-0.6315071353298731;Normal;51da6aebba8f_preprocessed.png
26.892.762.616.866.700;-0.6315071353301351;Normal;51e656e5a541_preprocessed.png
2.689.276.261.686.510;-0.6315071353298906;Normal;521b5377a727_preprocessed.png
26.892.762.616.864.700;-0.6315071353301029;Normal;521d3e264d71_preprocessed.png
26.892.762.616.863.500;-0.6315071353302464;Normal;52230bbef30e_preprocessed.png
2.689.276.261.686.560;-0.6315071353299793;Normal;523b3f0fc646_preprocessed.png
